Layer,SYS_LOC_CODE,SAMPLE_DATE,CAS_RN,CHEMICAL_NAME,RESULT,REPORT_RESULT_UNIT,DETECT_FLAG,LAB_QUALIFIERS,X_COORD,Y_COORD
TCE_LQ32021,W-95,2021-10-26 11:13,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
TCE_LQ32021,W-95,2021-10-26 11:13,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
TCE_LQ32021,W-44,2021-10-18 14:19,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022950.11,745579.89
TCE_LQ32021,W-65,2021-10-18 9:36,79-01-6,Trichloroethene - Lower,41,ug/L,Y,,2024027.45,745693.7
TCE_LQ32021,W-20,2021-10-26 11:03,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022975.38,743739.63
TCE_LQ32021,W-25,2021-10-26 12:09,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022728.99,742114.33
TCE_LQ12021,W-93,2021-04-07 9:34,79-01-6,Trichloroethene - Lower,3.8,ug/L,Y,,2024346.84,745162.26
TCE_LQ12021,W-74,2021-04-12 9:32,79-01-6,Trichloroethene - Lower,2.9,ug/L,Y,,2024067.17,745325.13
TCE_LQ12021,W-RW1,2021-04-13 12:45,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2024255.52,745689.84
TCE_LQ12021,W-60,2021-04-14 9:03,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023286.81,745835.58
TCE_LQ12021,W-6,2021-04-15 11:03,79-01-6,Trichloroethene - Lower,2.8,ug/L,Y,,2024109.62,744963.29
TCE_LQ12021,W-87,2021-04-15 14:37,79-01-6,Trichloroethene - Lower,8.5,ug/L,Y,,2024385.81,745952.76
TCE_LQ12021,W-47,2021-04-15 11:49,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023515.87,744633.77
TCE_LQ12021,W-33,2021-04-16 9:26,79-01-6,Trichloroethene - Lower,32,ug/L,Y,,2023548.66,745402.99
TCE_LQ12021,W-RW2,2021-04-16 12:41,79-01-6,Trichloroethene - Lower,11,ug/L,Y,,2023458.22,745325.15
TCE_LQ12021,W-63,2021-04-16 9:54,79-01-6,Trichloroethene - Lower,1.4,ug/L,Y,,2023019.42,745098.13
TCE_LQ12021,W-44,2021-04-19 13:40,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022950.11,745579.89
TCE_LQ12021,W-62,2021-04-19 10:52,79-01-6,Trichloroethene - Lower,1.1,ug/L,Y,,2022726.08,745485.46
TCE_LQ12021,W-68,2021-04-19 12:10,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022496.22,745329.25
TCE_LQ12021,W-48,2021-04-19 14:36,79-01-6,Trichloroethene - Lower,5,ug/L,N,U,2023290.44,744913.22
TCE_LQ12021,W-65,2021-04-20 9:48,79-01-6,Trichloroethene - Lower,59,ug/L,Y,,2024027.45,745693.7
TCE_LQ12021,W-19B,2021-04-20 10:39,79-01-6,Trichloroethene - Lower,1.7,ug/L,Y,,2022552.95,746172.68
TCE_LQ12021,W-90,2021-04-20 13:00,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022011.55,745981.12
TCE_LQ12021,W-97,2021-04-21 13:53,79-01-6,Trichloroethene - Lower,4.6,ug/L,Y,,2024547.76,744244.05
TCE_LQ12021,W-88,2021-04-21 8:11,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022883.96,746574.77
TCE_LQ12021,W-92,2021-04-21 11:00,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023714.92,744382.47
TCE_LQ12021,W-71,2021-04-22 11:55,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2026052.33,745716.65
TCE_LQ12021,W-95,2021-04-22 15:37,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
TCE_LQ12021,W-96,2021-04-22 13:45,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2024643.81,743746.78
TCE_LQ12021,W-20,2021-04-22 15:42,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022975.38,743739.63
TCE_LQ12021,W-25,2021-04-22 13:55,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022728.99,742114.33
TCE_LQ12021,W-85,2021-04-22 11:49,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2025107.68,745079.71
TCE_LQ12021,W-94,2021-04-23 11:20,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2021983.56,744728.03
TCE_LQ12021,W-17,2021-04-13 9:38,79-01-6,Trichloroethene - Lower,1,ug/L,Y,,2023785.38,745055.22
TCE_LQ12021,W-18R,2021-04-13 11:33,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023939.25,745012.69
TCE_LQ32020,W-93,2020-10-07 8:22,79-01-6,Trichloroethene - Lower,4.2,ug/L,Y,,2024346.84,745162.26
TCE_LQ32020,W-6,2020-10-08 11:16,79-01-6,Trichloroethene - Lower,2.6,ug/L,Y,,2024109.62,744963.29
TCE_LQ32020,W-17,2020-10-09 10:12,79-01-6,Trichloroethene - Lower,1.1,ug/L,Y,,2023785.38,745055.22
TCE_LQ32020,W-18R,2020-10-09 11:43,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023939.25,745012.69
TCE_LQ32020,W-74,2020-10-12 8:58,79-01-6,Trichloroethene - Lower,3.6,ug/L,Y,,2024067.17,745325.13
TCE_LQ32020,W-20,2020-10-13 9:38,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022975.38,743739.63
TCE_LQ32020,W-87,2020-10-14 14:39,79-01-6,Trichloroethene - Lower,8.2,ug/L,Y,,2024385.81,745952.76
TCE_LQ32020,W-RW1,2020-10-14 11:46,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2024255.52,745689.84
TCE_LQ32020,W-60,2020-10-15 14:00,79-01-6,Trichloroethene - Lower,1,ug/L,Y,,2023286.81,745835.58
TCE_LQ32020,W-71,2020-10-15 11:50,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2026052.33,745716.65
TCE_LQ32020,W-33,2020-10-15 14:09,79-01-6,Trichloroethene - Lower,40,ug/L,Y,,2023548.66,745402.99
TCE_LQ32020,W-47,2020-10-16 11:03,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023515.87,744633.77
TCE_LQ32020,W-RW2,2020-10-16 12:41,79-01-6,Trichloroethene - Lower,9.6,ug/L,Y,,2023458.22,745325.15
TCE_LQ32020,W-44,2020-10-16 12:25,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022950.11,745579.89
TCE_LQ32020,W-88,2020-10-19 10:22,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022883.96,746574.77
TCE_LQ32020,W-48,2020-10-20 12:35,79-01-6,Trichloroethene - Lower,5.4,ug/L,Y,,2023290.44,744913.22
TCE_LQ32020,W-63,2020-10-20 10:36,79-01-6,Trichloroethene - Lower,1.3,ug/L,Y,,2023019.42,745098.13
TCE_LQ32020,W-19B,2020-10-20 12:10,79-01-6,Trichloroethene - Lower,2,ug/L,Y,,2022552.95,746172.68
TCE_LQ32020,W-62,2020-10-20 14:17,79-01-6,Trichloroethene - Lower,1.2,ug/L,Y,,2022726.08,745485.46
TCE_LQ32020,W-90,2020-10-20 10:00,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022011.55,745981.12
TCE_LQ32020,W-68,2020-10-22 14:00,79-01-6,Trichloroethene - Lower,1.3,ug/L,Y,,2022496.22,745329.25
TCE_LQ32020,W-65,2020-10-22 10:38,79-01-6,Trichloroethene - Lower,58,ug/L,Y,,2024027.45,745693.7
TCE_LQ32020,W-85,2020-10-23 9:02,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2025107.68,745079.71
TCE_LQ32020,W-94,2020-10-26 9:57,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2021983.56,744728.03
TCE_LQ32020,W-95,2020-10-26 0:48,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
TCE_LQ32020,W-95,2020-10-26 0:48,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
TCE_LQ32020,W-92,2020-10-26 8:40,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023714.92,744382.47
TCE_LQ32020,W-25,2020-10-27 9:26,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022728.99,742114.33
TCE_LQ32020,W-96,2020-10-27 10:55,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2024643.81,743746.78
TCE_LQ32020,W-97,2020-10-27 10:08,79-01-6,Trichloroethene - Lower,1.6,ug/L,Y,,2024547.76,744244.05
PCE_LQ12022,W-6,2022-04-04 14:05,127-18-4,Tetrachloroethene - Lower,19,ug/L,Y,,2024109.62,744963.29
PCE_LQ12022,W-93,2022-04-05 8:38,127-18-4,Tetrachloroethene - Lower,33,ug/L,Y,,2024346.84,745162.26
PCE_LQ12022,W-17,2022-04-07 9:52,127-18-4,Tetrachloroethene - Lower,4,ug/L,Y,,2023785.38,745055.22
PCE_LQ12022,W-18R,2022-04-07 10:55,127-18-4,Tetrachloroethene - Lower,1.7,ug/L,Y,,2023939.25,745012.69
PCE_LQ12022,W-74,2022-04-08 8:42,127-18-4,Tetrachloroethene - Lower,9,ug/L,Y,,2024067.17,745325.13
PCE_LQ12022,W-87,2022-04-11 9:29,127-18-4,Tetrachloroethene - Lower,26,ug/L,Y,,2024385.81,745952.76
PCE_LQ12022,W-RW1,2022-04-12 9:02,127-18-4,Tetrachloroethene - Lower,1.8,ug/L,Y,,2024255.52,745689.84
PCE_LQ12022,W-60,2022-04-13 11:17,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023286.81,745835.58
PCE_LQ12022,W-33,2022-04-13 14:00,127-18-4,Tetrachloroethene - Lower,330,ug/L,Y,,2023548.66,745402.99
PCE_LQ12022,W-65,2022-04-14 8:55,127-18-4,Tetrachloroethene - Lower,320,ug/L,Y,,2024027.45,745693.7
PCE_LQ12022,W-RW2,2022-04-14 12:45,127-18-4,Tetrachloroethene - Lower,170,ug/L,Y,,2023458.22,745325.15
PCE_LQ12022,W-63,2022-04-15 11:06,127-18-4,Tetrachloroethene - Lower,1.4,ug/L,Y,,2023019.42,745098.13
PCE_LQ12022,W-44,2022-04-15 13:04,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022950.11,745579.89
PCE_LQ12022,W-88,2022-04-15 10:49,127-18-4,Tetrachloroethene - Lower,2.4,ug/L,Y,,2022883.96,746574.77
PCE_LQ12022,W-62,2022-04-18 11:29,127-18-4,Tetrachloroethene - Lower,50,ug/L,N,U,2022726.08,745485.46
PCE_LQ12022,W-90,2022-04-18 13:10,127-18-4,Tetrachloroethene - Lower,50,ug/L,N,U,2022011.55,745981.12
PCE_LQ12022,W-47,2022-04-19 9:45,127-18-4,Tetrachloroethene - Lower,2.1,ug/L,Y,,2023515.87,744633.77
PCE_LQ12022,W-48,2022-04-19 13:38,127-18-4,Tetrachloroethene - Lower,190,ug/L,Y,,2023290.44,744913.22
PCE_LQ12022,W-19B,2022-04-19 10:21,127-18-4,Tetrachloroethene - Lower,75,ug/L,Y,,2022552.95,746172.68
PCE_LQ12022,W-68,2022-04-19 8:54,127-18-4,Tetrachloroethene - Lower,60,ug/L,Y,,2022496.22,745329.25
PCE_LQ12022,W-71,2022-04-19 13:43,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2026052.33,745716.65
PCE_LQ12022,W-94,2022-04-20 12:46,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2021983.56,744728.03
PCE_LQ12022,W-95,2022-04-20 9:50,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
PCE_LQ12022,W-95,2022-04-20 9:50,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
PCE_LQ12022,W-97,2022-04-20 13:50,127-18-4,Tetrachloroethene - Lower,5.2,ug/L,Y,,2024547.76,744244.05
PCE_LQ12022,W-92,2022-04-21 10:00,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023714.92,744382.47
PCE_LQ12022,W-25,2022-04-21 13:42,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022728.99,742114.33
PCE_LQ12022,W-96,2022-04-21 9:10,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2024643.81,743746.78
PCE_LQ12022,W-85,2022-04-25 10:31,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2025107.68,745079.71
PCE_LQ12022,W-20,2022-04-25 11:21,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022975.38,743739.63
PCE_LQ32021,W-93,2021-10-06 9:49,127-18-4,Tetrachloroethene - Lower,32,ug/L,Y,,2024346.84,745162.26
PCE_LQ32021,W-18R,2021-10-08 11:50,127-18-4,Tetrachloroethene - Lower,1.9,ug/L,Y,,2023939.25,745012.69
PCE_LQ32021,W-6,2021-10-08 10:28,127-18-4,Tetrachloroethene - Lower,18,ug/L,Y,,2024109.62,744963.29
PCE_LQ32021,W-17,2021-10-12 12:56,127-18-4,Tetrachloroethene - Lower,6.1,ug/L,Y,,2023785.38,745055.22
PCE_LQ32021,W-74,2021-10-12 9:49,127-18-4,Tetrachloroethene - Lower,11,ug/L,Y,,2024067.17,745325.13
PCE_LQ32021,W-87,2021-10-13 12:25,127-18-4,Tetrachloroethene - Lower,34,ug/L,Y,,2024385.81,745952.76
PCE_LQ32021,W-33,2021-10-14 14:49,127-18-4,Tetrachloroethene - Lower,420,ug/L,Y,E,2023548.66,745402.99
PCE_LQ32021,W-RW1,2021-10-14 9:44,127-18-4,Tetrachloroethene - Lower,2.3,ug/L,Y,,2024255.52,745689.84
PCE_LQ32021,W-60,2021-10-15 11:31,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023286.81,745835.58
PCE_LQ32021,W-48,2021-10-19 13:35,127-18-4,Tetrachloroethene - Lower,220,ug/L,Y,E,2023290.44,744913.22
PCE_LQ32021,W-62,2021-10-19 10:24,127-18-4,Tetrachloroethene - Lower,28,ug/L,Y,,2022726.08,745485.46
PCE_LQ32021,W-68,2021-10-19 9:13,127-18-4,Tetrachloroethene - Lower,55,ug/L,Y,,2022496.22,745329.25
PCE_LQ32021,W-47,2021-10-19 9:47,127-18-4,Tetrachloroethene - Lower,1.3,ug/L,Y,,2023515.87,744633.77
PCE_LQ32021,W-63,2021-10-19 13:23,127-18-4,Tetrachloroethene - Lower,1.8,ug/L,Y,,2023019.42,745098.13
PCE_LQ32021,W-19B,2021-10-20 13:53,127-18-4,Tetrachloroethene - Lower,89,ug/L,Y,,2022552.95,746172.68
PCE_LQ32021,W-90,2021-10-20 11:27,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022011.55,745981.12
PCE_LQ32021,W-71,2021-10-21 13:24,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2026052.33,745716.65
PCE_LQ32021,W-RW2,2021-10-21 10:03,127-18-4,Tetrachloroethene - Lower,150,ug/L,Y,,2023458.22,745325.15
PCE_LQ32021,W-88,2021-10-21 11:12,127-18-4,Tetrachloroethene - Lower,2.4,ug/L,Y,,2022883.96,746574.77
PCE_LQ32021,W-92,2021-10-22 12:01,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023714.92,744382.47
PCE_LQ32021,W-85,2021-10-22 11:13,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2025107.68,745079.71
PCE_LQ32021,W-96,2021-10-25 8:53,127-18-4,Tetrachloroethene - Lower,1.3,ug/L,Y,,2024643.81,743746.78
PCE_LQ32021,W-97,2021-10-25 13:50,127-18-4,Tetrachloroethene - Lower,5.6,ug/L,Y,,2024547.76,744244.05
PCE_LQ32021,W-94,2021-10-26 10:24,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2021983.56,744728.03
PCE_LQ32021,W-94,2021-10-26 10:24,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2021983.56,744728.03
PCE_LQ32021,W-95,2021-10-26 11:13,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
PCE_LQ32021,W-95,2021-10-26 11:13,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
PCE_LQ32021,W-44,2021-10-18 14:19,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022950.11,745579.89
PCE_LQ32021,W-65,2021-10-18 9:36,127-18-4,Tetrachloroethene - Lower,340,ug/L,Y,,2024027.45,745693.7
PCE_LQ32021,W-20,2021-10-26 11:03,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022975.38,743739.63
PCE_LQ32021,W-25,2021-10-26 12:09,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022728.99,742114.33
PCE_LQ12021,W-93,2021-04-07 9:34,127-18-4,Tetrachloroethene - Lower,29,ug/L,Y,,2024346.84,745162.26
PCE_LQ12021,W-74,2021-04-12 9:32,127-18-4,Tetrachloroethene - Lower,12,ug/L,Y,,2024067.17,745325.13
PCE_LQ12021,W-RW1,2021-04-13 12:45,127-18-4,Tetrachloroethene - Lower,2.1,ug/L,Y,,2024255.52,745689.84
PCE_LQ12021,W-60,2021-04-14 9:03,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023286.81,745835.58
PCE_LQ12021,W-6,2021-04-15 11:03,127-18-4,Tetrachloroethene - Lower,17,ug/L,Y,,2024109.62,744963.29
PCE_LQ12021,W-87,2021-04-15 14:37,127-18-4,Tetrachloroethene - Lower,40,ug/L,Y,,2024385.81,745952.76
PCE_LQ12021,W-47,2021-04-15 11:49,127-18-4,Tetrachloroethene - Lower,1.6,ug/L,Y,,2023515.87,744633.77
PCE_LQ12021,W-33,2021-04-16 9:26,127-18-4,Tetrachloroethene - Lower,270,ug/L,Y,E,2023548.66,745402.99
PCE_LQ12021,W-33,2021-04-16 9:26,127-18-4,Tetrachloroethene - Lower,270,ug/L,Y,,2023548.66,745402.99
PCE_LQ12021,W-RW2,2021-04-16 12:41,127-18-4,Tetrachloroethene - Lower,160,ug/L,Y,,2023458.22,745325.15
PCE_LQ12021,W-63,2021-04-16 9:54,127-18-4,Tetrachloroethene - Lower,1.6,ug/L,Y,,2023019.42,745098.13
PCE_LQ12021,W-44,2021-04-19 13:40,127-18-4,Tetrachloroethene - Lower,5.4,ug/L,Y,,2022950.11,745579.89
PCE_LQ12021,W-62,2021-04-19 10:52,127-18-4,Tetrachloroethene - Lower,34,ug/L,Y,,2022726.08,745485.46
PCE_LQ12021,W-68,2021-04-19 12:10,127-18-4,Tetrachloroethene - Lower,63,ug/L,Y,,2022496.22,745329.25
PCE_LQ12021,W-48,2021-04-19 14:36,127-18-4,Tetrachloroethene - Lower,200,ug/L,Y,E,2023290.44,744913.22
PCE_LQ12021,W-65,2021-04-20 9:48,127-18-4,Tetrachloroethene - Lower,460,ug/L,Y,E,2024027.45,745693.7
PCE_LQ12021,W-19B,2021-04-20 10:39,127-18-4,Tetrachloroethene - Lower,97,ug/L,Y,,2022552.95,746172.68
PCE_LQ12021,W-90,2021-04-20 13:00,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022011.55,745981.12
PCE_LQ12021,W-97,2021-04-21 13:53,127-18-4,Tetrachloroethene - Lower,16,ug/L,Y,,2024547.76,744244.05
PCE_LQ12021,W-88,2021-04-21 8:11,127-18-4,Tetrachloroethene - Lower,2.7,ug/L,Y,,2022883.96,746574.77
PCE_LQ12021,W-92,2021-04-21 11:00,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023714.92,744382.47
PCE_LQ12021,W-71,2021-04-22 11:55,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2026052.33,745716.65
PCE_LQ12021,W-95,2021-04-22 15:37,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
PCE_LQ12021,W-96,2021-04-22 13:45,127-18-4,Tetrachloroethene - Lower,1.1,ug/L,Y,,2024643.81,743746.78
PCE_LQ12021,W-20,2021-04-22 15:42,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022975.38,743739.63
PCE_LQ12021,W-25,2021-04-22 13:55,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022728.99,742114.33
PCE_LQ12021,W-85,2021-04-22 11:49,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2025107.68,745079.71
PCE_LQ12021,W-94,2021-04-23 11:20,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2021983.56,744728.03
PCE_LQ12021,W-17,2021-04-13 9:38,127-18-4,Tetrachloroethene - Lower,4.7,ug/L,Y,,2023785.38,745055.22
PCE_LQ12021,W-18R,2021-04-13 11:33,127-18-4,Tetrachloroethene - Lower,2.3,ug/L,Y,,2023939.25,745012.69
PCE_LQ32020,W-93,2020-10-07 8:22,127-18-4,Tetrachloroethene - Lower,36,ug/L,Y,,2024346.84,745162.26
PCE_LQ32020,W-6,2020-10-08 11:16,127-18-4,Tetrachloroethene - Lower,16,ug/L,Y,,2024109.62,744963.29
PCE_LQ32020,W-17,2020-10-09 10:12,127-18-4,Tetrachloroethene - Lower,5.2,ug/L,Y,,2023785.38,745055.22
PCE_LQ32020,W-18R,2020-10-09 11:43,127-18-4,Tetrachloroethene - Lower,3.4,ug/L,Y,,2023939.25,745012.69
PCE_LQ32020,W-74,2020-10-12 8:58,127-18-4,Tetrachloroethene - Lower,16,ug/L,Y,,2024067.17,745325.13
PCE_LQ32020,W-20,2020-10-13 9:38,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022975.38,743739.63
PCE_LQ32020,W-87,2020-10-14 14:39,127-18-4,Tetrachloroethene - Lower,45,ug/L,Y,,2024385.81,745952.76
PCE_LQ32020,W-RW1,2020-10-14 11:46,127-18-4,Tetrachloroethene - Lower,2.5,ug/L,Y,,2024255.52,745689.84
PCE_LQ32020,W-60,2020-10-15 14:00,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023286.81,745835.58
PCE_LQ32020,W-71,2020-10-15 11:50,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2026052.33,745716.65
PCE_LQ32020,W-33,2020-10-15 14:09,127-18-4,Tetrachloroethene - Lower,390,ug/L,Y,E,2023548.66,745402.99
PCE_LQ32020,W-47,2020-10-16 11:03,127-18-4,Tetrachloroethene - Lower,1.3,ug/L,Y,,2023515.87,744633.77
PCE_LQ32020,W-RW2,2020-10-16 12:41,127-18-4,Tetrachloroethene - Lower,140,ug/L,Y,,2023458.22,745325.15
PCE_LQ32020,W-44,2020-10-16 12:25,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022950.11,745579.89
PCE_LQ32020,W-88,2020-10-19 10:22,127-18-4,Tetrachloroethene - Lower,3.4,ug/L,Y,,2022883.96,746574.77
PCE_LQ32020,W-48,2020-10-20 12:35,127-18-4,Tetrachloroethene - Lower,220,ug/L,Y,E,2023290.44,744913.22
PCE_LQ32020,W-63,2020-10-20 10:36,127-18-4,Tetrachloroethene - Lower,1.5,ug/L,Y,,2023019.42,745098.13
PCE_LQ32020,W-19B,2020-10-20 12:10,127-18-4,Tetrachloroethene - Lower,120,ug/L,Y,,2022552.95,746172.68
PCE_LQ32020,W-62,2020-10-20 14:17,127-18-4,Tetrachloroethene - Lower,30,ug/L,Y,,2022726.08,745485.46
PCE_LQ32020,W-90,2020-10-20 10:00,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022011.55,745981.12
PCE_LQ32020,W-68,2020-10-22 14:00,127-18-4,Tetrachloroethene - Lower,78,ug/L,Y,,2022496.22,745329.25
PCE_LQ32020,W-65,2020-10-22 10:38,127-18-4,Tetrachloroethene - Lower,430,ug/L,Y,,2024027.45,745693.7
PCE_LQ32020,W-85,2020-10-23 9:02,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2025107.68,745079.71
PCE_LQ32020,W-94,2020-10-26 9:57,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2021983.56,744728.03
PCE_LQ32020,W-95,2020-10-26 0:48,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
PCE_LQ32020,W-95,2020-10-26 0:48,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022553.46,744375.66
PCE_LQ32020,W-92,2020-10-26 8:40,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2023714.92,744382.47
PCE_LQ32020,W-25,2020-10-27 9:26,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2022728.99,742114.33
PCE_LQ32020,W-96,2020-10-27 10:55,127-18-4,Tetrachloroethene - Lower,1,ug/L,N,U,2024643.81,743746.78
PCE_LQ32020,W-97,2020-10-27 10:08,127-18-4,Tetrachloroethene - Lower,6.4,ug/L,Y,,2024547.76,744244.05
TCE_LQ12020,W-18R,2020-04-07 13:07,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023939.25,745012.69
TCE_LQ12020,W-6,2020-04-07 8:52,79-01-6,Trichloroethene - Lower,2.7,ug/L,Y,,2024109.62,744963.29
TCE_LQ12020,W-74,2020-04-08 8:41,79-01-6,Trichloroethene - Lower,4.2,ug/L,Y,,2024067.17,745325.13
TCE_LQ12020,W-60,2020-04-10 14:39,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023286.81,745835.58
TCE_LQ12020,W-19B,2020-04-17 13:27,79-01-6,Trichloroethene - Lower,2.3,ug/L,Y,,2022552.95,746172.68
TCE_LQ12020,W-33,2020-04-16 12:44,79-01-6,Trichloroethene - Lower,33,ug/L,Y,,2023548.66,745402.99
TCE_LQ12020,W-47,2020-04-20 11:14,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023515.87,744633.77
TCE_LQ12020,W-48,2020-04-21 10:50,79-01-6,Trichloroethene - Lower,5,ug/L,N,U,2023290.44,744913.22
TCE_LQ12020,W-62,2020-04-17 11:24,79-01-6,Trichloroethene - Lower,1,ug/L,Y,,2022726.08,745485.46
TCE_LQ12020,W-63,2020-04-21 8:42,79-01-6,Trichloroethene - Lower,1.2,ug/L,Y,,2023019.42,745098.13
TCE_LQ12020,W-68,2020-04-20 13:23,79-01-6,Trichloroethene - Lower,1.7,ug/L,Y,,2022496.22,745329.25
TCE_LQ12020,W-71,2020-04-16 11:13,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2026052.33,745716.65
TCE_LQ12020,W-87,2020-04-15 13:27,79-01-6,Trichloroethene - Lower,8.6,ug/L,Y,,2024385.81,745952.76
TCE_LQ12020,W-88,2020-04-17 8:51,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022883.96,746574.77
TCE_LQ12020,W-RW1,2020-04-15 11:33,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2024255.52,745689.84
TCE_LQ12020,W-RW2,2020-04-20 14:36,79-01-6,Trichloroethene - Lower,11,ug/L,Y,,2023458.22,745325.15
TCE_LQ12020,W-17,2020-04-20 12:13,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023785.38,745055.22
TCE_LQ12020,W-44,2020-04-16 14:05,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022950.11,745579.89
TCE_LQ12020,W-90,2020-04-17 12:31,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2022011.55,745981.12
TCE_LQ12020,W-93,2020-04-14 10:43,79-01-6,Trichloroethene - Lower,3.6,ug/L,Y,,2024346.84,745162.26
TCE_LQ12020,W-92,2020-04-27 9:45,79-01-6,Trichloroethene - Lower,1,ug/L,N,U,2023714.92,744382.47
